# RunInfo:	RunNumber	FileName	RunType	BeamTimeBlock	RunDateTime	TargetNMRSignal	TargetOrient	HelBitPresent	AcquCrash	LaddP2Ratio	TargetPolDegree	ErrorTargetPolDegree	BeamPolDegree	AbsTaggEff	BufferDataPath
RunInfo:	26842	CB_26842.dat	0	0	40442.140625	-1	1	1	0	134.000000	-0.677500	0.035800	0.826672	0.087855	2010_09_B
RunInfo:	26843	CB_26843.dat	0	0	40442.164062	-1	1	1	0	134.000000	-0.677100	0.035800	0.826750	0.087855	2010_09_B
RunInfo:	26844	CB_26844.dat	0	0	40442.187500	-1	1	1	0	134.000000	-0.676600	0.035800	0.826829	0.087855	2010_09_B
RunInfo:	26845	CB_26845.dat	0	0	40442.210938	-1	1	1	0	134.000000	-0.676200	0.035800	0.826907	0.087855	2010_09_B
RunInfo:	26846	CB_26846.dat	0	0	40442.242188	-1	1	1	0	134.000000	-0.675600	0.035700	0.827018	0.087855	2010_09_B
RunInfo:	26847	CB_26847.dat	0	0	40442.261719	-1	1	1	0	136.000000	-0.675100	0.035700	0.827099	0.086560	2010_09_B
RunInfo:	26848	CB_26848.dat	0	0	40442.285156	-1	1	1	0	134.000000	-0.674700	0.035700	0.827177	0.087855	2010_09_B
RunInfo:	26849	CB_26849.dat	0	0	40442.304688	-1	1	1	1	135.000000	-0.674200	0.035700	0.827270	0.087196	2010_09_B
RunInfo:	26850	CB_26850.dat	0	0	40442.328125	-1	1	1	0	135.000000	-0.673700	0.035600	0.827351	0.087196	2010_09_B
RunInfo:	26851	CB_26851.dat	0	0	40442.355469	-1	1	1	0	135.000000	-0.673300	0.035600	0.827434	0.087196	2010_09_B
RunInfo:	26852	CB_26852.dat	0	0	40442.375000	-1	1	1	0	135.000000	-0.672900	0.035600	0.827507	0.087196	2010_09_B
RunInfo:	26853	CB_26853.dat	0	0	40442.394531	-1	1	1	0	136.000000	-0.672600	0.035600	0.827585	0.086560	2010_09_B
RunInfo:	26859	CB_26859.dat	0	0	40442.742188	-1	1	1	0	129.000000	-0.815500	0.043100	0.828847	0.091257	2010_09_B
RunInfo:	26860	CB_26860.dat	0	0	40442.765625	-1	1	1	0	129.899994	-0.815200	0.043100	0.828925	0.090621	2010_09_B
RunInfo:	26861	CB_26861.dat	2	0	40442.800781	-1	1	1	0	-1.000000	-0.814400	0.043100	0.829061	-11.771765	2010_09_B
RunInfo:	26862	CB_26862.dat	0	0	40442.812500	-1	1	1	0	131.199997	-0.814100	0.043100	0.829089	0.089727	2010_09_B
RunInfo:	26863	CB_26863.dat	0	0	40442.824219	-1	1	1	0	129.000000	-0.813700	0.043000	0.829147	0.091257	2010_09_B
RunInfo:	26864	CB_26864.dat	0	0	40442.847656	-1	1	1	0	130.600006	-0.813200	0.043000	0.829238	0.090139	2010_09_B
RunInfo:	26865	CB_26865.dat	0	0	40442.867188	-1	1	1	0	130.399994	-0.812800	0.043000	0.829296	0.090280	2010_09_B
RunInfo:	26866	CB_26866.dat	0	0	40442.882812	-1	1	1	0	131.000000	-0.812300	0.043000	0.829371	0.089868	2010_09_B
RunInfo:	26867	CB_26867.dat	0	0	40442.917969	-1	1	1	0	130.600006	-0.811600	0.042900	0.829503	0.090139	2010_09_B
RunInfo:	26868	CB_26868.dat	0	0	40442.937500	-1	1	1	0	130.000000	-0.811200	0.042900	0.829558	0.090551	2010_09_B
RunInfo:	26869	CB_26869.dat	0	0	40442.968750	-1	1	1	0	130.000000	-0.810600	0.042900	0.829667	0.090551	2010_09_B
RunInfo:	26871	CB_26871.dat	0	0	40443.011719	-1	1	1	0	130.000000	-0.809800	0.042800	0.829826	0.090551	2010_09_B
RunInfo:	26872	CB_26872.dat	0	0	40443.023438	-1	1	1	0	130.000000	-0.809500	0.042800	0.829861	0.090551	2010_09_B
RunInfo:	26873	CB_26873.dat	0	0	40443.039062	-1	1	1	0	131.000000	-0.809100	0.042800	0.829914	0.089868	2010_09_B
RunInfo:	26874	CB_26874.dat	0	0	40443.058594	-1	1	1	0	130.000000	-0.808600	0.042800	0.829992	0.090551	2010_09_B
RunInfo:	26875	CB_26875.dat	0	0	40443.078125	-1	1	1	0	130.000000	-0.808100	0.042700	0.830068	0.090551	2010_09_B
RunInfo:	26876	CB_26876.dat	2	0	40443.097656	-1	1	1	1	-1.000000	-0.807700	0.042700	0.830148	-11.771765	2010_09_B
RunInfo:	26877	CB_26877.dat	0	0	40443.117188	-1	1	1	0	130.000000	-0.807300	0.042700	0.830204	0.090551	2010_09_B
RunInfo:	26878	CB_26878.dat	0	0	40443.140625	-1	1	1	0	130.000000	-0.806700	0.042700	0.830305	0.090551	2010_09_B
RunInfo:	26879	CB_26879.dat	0	0	40443.160156	-1	1	1	0	131.000000	-0.806200	0.042600	0.830386	0.089868	2010_09_B
RunInfo:	26880	CB_26880.dat	0	0	40443.183594	-1	1	1	0	131.000000	-0.805900	0.042600	0.830464	0.089868	2010_09_B
RunInfo:	26881	CB_26881.dat	0	0	40443.199219	-1	1	1	0	129.000000	-0.805600	0.042600	0.830522	0.091257	2010_09_B
RunInfo:	26882	CB_26882.dat	0	0	40443.207031	-1	1	1	0	130.000000	-0.805200	0.042600	0.830557	0.090551	2010_09_B
RunInfo:	26883	CB_26883.dat	0	0	40443.230469	-1	1	1	0	130.000000	-0.804700	0.042600	0.830635	0.090551	2010_09_B
RunInfo:	26884	CB_26884.dat	0	0	40443.250000	-1	1	1	0	131.000000	-0.804300	0.042500	0.830714	0.089868	2010_09_B
RunInfo:	26885	CB_26885.dat	0	0	40443.277344	-1	1	1	0	131.000000	-0.803800	0.042500	0.830792	0.089868	2010_09_B
RunInfo:	26886	CB_26886.dat	0	0	40443.304688	-1	1	1	0	131.000000	-0.803300	0.042500	0.830877	0.089868	2010_09_B
RunInfo:	26887	CB_26887.dat	0	0	40443.324219	-1	1	1	0	131.000000	-0.802800	0.042500	0.830961	0.089868	2010_09_B
RunInfo:	26888	CB_26888.dat	0	0	40443.347656	-1	1	1	0	132.000000	-0.802500	0.042400	0.831041	0.089185	2010_09_B
RunInfo:	26889	CB_26889.dat	0	0	40443.355469	-1	1	1	0	131.000000	-0.802200	0.042400	0.831067	0.089868	2010_09_B
RunInfo:	26890	CB_26890.dat	0	0	40443.371094	-1	1	1	0	132.000000	-0.801600	0.042400	0.831150	0.089185	2010_09_B
RunInfo:	26891	CB_26891.dat	0	0	40443.394531	-1	1	1	0	132.000000	-0.801300	0.042400	0.831231	0.089185	2010_09_B
RunInfo:	26892	CB_26892.dat	0	0	40443.406250	-1	1	1	0	132.000000	-0.801000	0.042400	0.831268	0.089185	2010_09_B
RunInfo:	26894	CB_26894.dat	0	0	40443.429688	-1	1	1	0	132.000000	-0.800600	0.042300	0.831334	0.089185	2010_09_B
RunInfo:	26895	CB_26895.dat	0	0	40443.441406	-1	1	1	0	121.000000	-0.800200	0.042300	0.831407	0.097284	2010_09_B
RunInfo:	26896	CB_26896.dat	0	0	40443.460938	-1	1	1	0	122.000000	-0.799800	0.042300	0.831453	0.096495	2010_09_B
RunInfo:	26897	CB_26897.dat	0	0	40443.480469	-1	1	1	0	122.000000	-0.799400	0.042300	0.831546	0.096495	2010_09_B
RunInfo:	26898	CB_26898.dat	0	0	40443.500000	-1	1	1	0	122.000000	-0.799100	0.042300	0.831599	0.096495	2010_09_B
RunInfo:	26899	CB_26899.dat	0	0	40443.511719	-1	1	1	0	122.000000	-0.798600	0.042200	0.831659	0.096495	2010_09_B
RunInfo:	26900	CB_26900.dat	0	0	40443.531250	-1	1	1	0	122.000000	-0.798400	0.042200	0.831728	0.096495	2010_09_B
RunInfo:	26901	CB_26901.dat	0	0	40443.542969	-1	1	1	0	122.000000	-0.798000	0.042200	0.831765	0.096495	2010_09_B
RunInfo:	26902	CB_26902.dat	0	0	40443.574219	-1	1	1	0	120.000000	-0.797300	0.042200	0.831881	0.098096	2010_09_B
RunInfo:	26906	CB_26906.dat	0	0	40443.656250	-1	1	1	0	110.000000	-0.795500	0.042100	0.832164	0.107020	2010_09_B
RunInfo:	26907	CB_26907.dat	0	0	40443.683594	-1	1	1	0	109.500000	-0.795100	0.042100	0.832265	0.107502	2010_09_B
RunInfo:	26908	CB_26908.dat	0	0	40443.710938	-1	1	1	1	107.300003	-0.794300	0.042000	0.832391	0.109715	2010_09_B
RunInfo:	26909	CB_26909.dat	0	0	40443.730469	-1	1	1	0	109.000000	-0.793900	0.042000	0.832459	0.107997	2010_09_B
RunInfo:	26910	CB_26910.dat	0	0	40443.753906	-1	1	1	0	108.000000	-0.793500	0.042000	0.832525	0.108997	2010_09_B
RunInfo:	26911	CB_26911.dat	0	0	40443.773438	-1	1	1	0	109.400002	-0.793100	0.041900	0.832593	0.107608	2010_09_B
RunInfo:	26912	CB_26912.dat	0	0	40443.789062	-1	1	1	0	109.000000	-0.792700	0.041900	0.832658	0.107997	2010_09_B
RunInfo:	26913	CB_26913.dat	0	0	40443.804688	-1	1	1	0	108.000000	-0.792300	0.041900	0.832727	0.108997	2010_09_B
RunInfo:	26914	CB_26914.dat	0	0	40443.824219	-1	1	1	0	110.000000	-0.791900	0.041900	0.832795	0.107020	2010_09_B
RunInfo:	26915	CB_26915.dat	0	0	40443.843750	-1	1	1	0	111.000000	-0.791500	0.041900	0.832863	0.106054	2010_09_B
RunInfo:	26916	CB_26916.dat	0	0	40443.863281	-1	1	1	0	111.000000	-0.791100	0.041800	0.832931	0.106054	2010_09_B
RunInfo:	26917	CB_26917.dat	0	0	40443.886719	-1	1	1	0	112.000000	-0.790700	0.041800	0.832996	0.105113	2010_09_B
RunInfo:	26918	CB_26918.dat	0	0	40443.902344	-1	1	1	0	111.000000	-0.790400	0.041800	0.833062	0.106054	2010_09_B
RunInfo:	26919	CB_26919.dat	0	0	40443.933594	-1	1	1	0	114.000000	-0.789500	0.041800	0.833196	0.103264	2010_09_B
RunInfo:	26920	CB_26920.dat	0	0	40443.957031	-1	1	1	0	112.000000	-0.789100	0.041700	0.833279	0.105113	2010_09_B
RunInfo:	26921	CB_26921.dat	0	0	40443.976562	-1	1	1	0	114.000000	-0.788700	0.041700	0.833345	0.103264	2010_09_B
RunInfo:	26922	CB_26922.dat	0	0	40443.996094	-1	1	1	0	114.000000	-0.788200	0.041700	0.829780	0.103264	2010_09_B
RunInfo:	26923	CB_26923.dat	0	0	40444.019531	-1	1	1	0	114.000000	-0.787800	0.041700	0.833483	0.103264	2010_09_B
RunInfo:	26924	CB_26924.dat	0	0	40444.039062	-1	1	1	0	113.000000	-0.787400	0.041600	0.833564	0.104183	2010_09_B
RunInfo:	26925	CB_26925.dat	0	0	40444.070312	-1	1	1	0	114.000000	-0.787100	0.041600	0.833630	0.103264	2010_09_B
RunInfo:	26926	CB_26926.dat	0	0	40444.082031	-1	1	1	0	114.000000	-0.786700	0.041600	0.833705	0.103264	2010_09_B
RunInfo:	26927	CB_26927.dat	0	0	40444.089844	-1	1	1	0	116.000000	-0.786400	0.041600	0.833736	0.101487	2010_09_B
RunInfo:	26928	CB_26928.dat	0	0	40444.101562	-1	1	1	0	123.000000	-0.786200	0.041600	0.833784	0.095707	2010_09_B
RunInfo:	26929	CB_26929.dat	0	0	40444.195312	-1	1	1	0	134.000000	-0.784000	0.041500	0.834144	0.087855	2010_09_B
RunInfo:	26930	CB_26930.dat	0	0	40444.234375	-1	1	1	0	126.000000	-0.783200	0.041400	0.834268	0.093435	2010_09_B
RunInfo:	26931	CB_26931.dat	0	0	40444.250000	-1	1	1	0	126.000000	-0.782900	0.041400	0.834338	0.093435	2010_09_B
RunInfo:	26932	CB_26932.dat	0	0	40444.265625	-1	1	1	0	126.000000	-0.782600	0.041400	0.834394	0.093435	2010_09_B
RunInfo:	26933	CB_26933.dat	0	0	40444.285156	-1	1	1	0	125.000000	-0.782200	0.041400	0.834452	0.094176	2010_09_B
RunInfo:	26934	CB_26934.dat	0	0	40444.300781	-1	1	1	0	128.000000	-0.781900	0.041400	0.834510	0.091963	2010_09_B
RunInfo:	26935	CB_26935.dat	0	0	40444.312500	-1	1	1	0	126.000000	-0.781500	0.041300	0.834573	0.093435	2010_09_B
RunInfo:	26936	CB_26936.dat	0	0	40444.335938	-1	1	1	0	127.000000	-0.780900	0.041300	0.834666	0.092693	2010_09_B
RunInfo:	26937	CB_26937.dat	0	0	40444.363281	-1	1	1	0	127.000000	-0.780500	0.041300	0.834737	0.092693	2010_09_B
RunInfo:	26938	CB_26938.dat	0	0	40444.382812	-1	1	1	0	128.000000	-0.780100	0.041300	0.834803	0.091963	2010_09_B
RunInfo:	26939	CB_26939.dat	0	0	40444.402344	-1	1	1	0	129.000000	-0.779700	0.041200	0.834878	0.091257	2010_09_B
RunInfo:	26940	CB_26940.dat	0	0	40444.417969	-1	1	1	0	129.000000	-0.779200	0.041200	0.834954	0.091257	2010_09_B
RunInfo:	26941	CB_26941.dat	0	0	40444.445312	-1	1	1	0	129.000000	-0.778900	0.041200	0.835030	0.091257	2010_09_B
RunInfo:	26942	CB_26942.dat	0	0	40444.453125	-1	1	1	0	130.000000	-0.778400	0.041200	0.835088	0.090551	2010_09_B
RunInfo:	26943	CB_26943.dat	0	0	40444.480469	-1	1	1	0	130.000000	-0.778100	0.041200	0.835163	0.090551	2010_09_B
RunInfo:	26944	CB_26944.dat	0	0	40444.496094	-1	1	1	0	130.000000	-0.777700	0.041100	0.835214	0.090551	2010_09_B
RunInfo:	26945	CB_26945.dat	0	0	40444.511719	-1	1	1	0	130.000000	-0.777300	0.041100	0.835284	0.090551	2010_09_B
RunInfo:	26946	CB_26946.dat	0	0	40444.531250	-1	1	1	0	132.000000	-0.776800	0.041100	0.835368	0.089185	2010_09_B
RunInfo:	26950	CB_26950.dat	0	0	40444.667969	-1	1	1	0	129.600006	-0.774000	0.040900	0.835862	0.090833	2010_09_B
RunInfo:	26951	CB_26951.dat	0	0	40444.687500	-1	1	1	0	130.000000	-0.773500	0.040900	0.835925	0.090551	2010_09_B
RunInfo:	26952	CB_26952.dat	0	0	40444.714844	-1	1	1	0	129.600006	-0.773200	0.040900	0.835983	0.090833	2010_09_B
RunInfo:	26953	CB_26953.dat	0	0	40444.722656	-1	1	1	0	128.800003	-0.772900	0.040900	0.836013	0.091398	2010_09_B
RunInfo:	26954	CB_26954.dat	0	0	40444.757812	-1	1	1	0	127.699997	-0.772300	0.040900	0.836097	0.092187	2010_09_B
RunInfo:	26955	CB_26955.dat	0	0	40444.765625	-1	1	1	0	128.699997	-0.772000	0.040800	0.836136	0.091469	2010_09_B
RunInfo:	26956	CB_26956.dat	0	0	40444.785156	-1	1	1	0	128.300003	-0.771700	0.040800	0.836196	0.091751	2010_09_B
RunInfo:	26957	CB_26957.dat	0	0	40444.792969	-1	1	1	0	128.300003	-0.771300	0.040800	0.836221	0.091751	2010_09_B
RunInfo:	26958	CB_26958.dat	0	0	40444.816406	-1	1	1	0	128.300003	-0.770900	0.040800	0.836280	0.091751	2010_09_B
RunInfo:	26959	CB_26959.dat	0	0	40444.835938	-1	1	1	0	128.500000	-0.770600	0.040800	0.836336	0.091610	2010_09_B
RunInfo:	26960	CB_26960.dat	0	0	40444.843750	-1	1	1	0	129.300003	-0.770300	0.040700	0.836364	0.091045	2010_09_B
RunInfo:	26961	CB_26961.dat	0	0	40444.867188	-1	1	1	0	128.600006	-0.769800	0.040700	0.836422	0.091539	2010_09_B
RunInfo:	26962	CB_26962.dat	0	0	40444.894531	-1	1	1	0	128.399994	-0.769400	0.040700	0.836483	0.091681	2010_09_B
RunInfo:	26963	CB_26963.dat	0	0	40444.914062	-1	1	1	0	129.300003	-0.769000	0.040700	0.836539	0.091045	2010_09_B
RunInfo:	26964	CB_26964.dat	0	0	40444.933594	-1	1	1	0	129.399994	-0.768500	0.040600	0.836598	0.090974	2010_09_B
RunInfo:	26965	CB_26965.dat	0	0	40444.957031	-1	1	1	0	129.699997	-0.768100	0.040600	0.836658	0.090762	2010_09_B
RunInfo:	26966	CB_26966.dat	0	0	40444.972656	-1	1	1	0	129.800003	-0.767600	0.040600	0.836719	0.090692	2010_09_B
RunInfo:	26967	CB_26967.dat	0	0	40444.996094	-1	1	1	0	128.000000	-0.767100	0.040600	0.836793	0.091963	2010_09_B
RunInfo:	26968	CB_26968.dat	0	0	40445.019531	-1	1	1	0	130.000000	-0.766700	0.040500	0.836850	0.090551	2010_09_B
RunInfo:	26969	CB_26969.dat	0	0	40445.039062	-1	1	1	0	130.000000	-0.766200	0.040500	0.836912	0.090551	2010_09_B
RunInfo:	26970	CB_26970.dat	0	0	40445.058594	-1	1	1	0	129.000000	-0.765800	0.040500	0.836969	0.091257	2010_09_B
RunInfo:	26971	CB_26971.dat	0	0	40445.085938	-1	1	1	0	130.000000	-0.765200	0.040500	0.837043	0.090551	2010_09_B
RunInfo:	26972	CB_26972.dat	0	0	40445.109375	-1	1	1	0	130.000000	-0.764800	0.040500	0.837101	0.090551	2010_09_B
RunInfo:	26973	CB_26973.dat	0	0	40445.128906	-1	1	1	0	130.000000	-0.764400	0.040400	0.837160	0.090551	2010_09_B
RunInfo:	26974	CB_26974.dat	0	0	40445.148438	-1	1	1	0	130.000000	-0.763900	0.040400	0.837218	0.090551	2010_09_B
RunInfo:	26975	CB_26975.dat	0	0	40445.175781	-1	1	1	0	131.000000	-0.763500	0.040400	0.837279	0.089868	2010_09_B
RunInfo:	26976	CB_26976.dat	0	0	40445.191406	-1	1	1	0	131.000000	-0.763100	0.040400	0.837337	0.089868	2010_09_B
RunInfo:	26977	CB_26977.dat	0	0	40445.214844	-1	1	1	0	131.000000	-0.762700	0.040300	0.837386	0.089868	2010_09_B
RunInfo:	26978	CB_26978.dat	0	0	40445.234375	-1	1	1	0	132.000000	-0.762300	0.040300	0.837443	0.089185	2010_09_B
RunInfo:	26979	CB_26979.dat	0	0	40445.257812	-1	1	1	0	132.000000	-0.761900	0.040300	0.837503	0.089185	2010_09_B
RunInfo:	26980	CB_26980.dat	0	0	40445.277344	-1	1	1	0	132.000000	-0.761400	0.040300	0.837562	0.089185	2010_09_B
RunInfo:	26981	CB_26981.dat	0	0	40445.300781	-1	1	1	0	132.000000	-0.760900	0.040200	0.837626	0.089185	2010_09_B
RunInfo:	26982	CB_26982.dat	0	0	40445.316406	-1	1	1	0	132.000000	-0.760500	0.040200	0.837687	0.089185	2010_09_B
RunInfo:	26983	CB_26983.dat	0	0	40445.335938	-1	1	1	0	133.000000	-0.760100	0.040200	0.837747	0.088514	2010_09_B
RunInfo:	26984	CB_26984.dat	0	0	40445.363281	-1	1	1	0	133.000000	-0.759600	0.040200	0.837806	0.088514	2010_09_B
RunInfo:	26985	CB_26985.dat	0	0	40445.386719	-1	1	1	0	133.000000	-0.759100	0.040200	0.837872	0.088514	2010_09_B
RunInfo:	26986	CB_26986.dat	0	0	40445.402344	-1	1	1	0	133.000000	-0.758700	0.040100	0.837932	0.088514	2010_09_B
RunInfo:	26987	CB_26987.dat	0	0	40445.425781	-1	1	1	0	132.000000	-0.758300	0.040100	0.837993	0.089185	2010_09_B
RunInfo:	26988	CB_26988.dat	0	0	40445.476562	-1	1	1	0	131.000000	-0.757200	0.040000	0.838141	0.089868	2010_09_B
RunInfo:	26989	CB_26989.dat	0	0	40445.500000	-1	1	1	0	131.000000	-0.756700	0.040000	0.838202	0.089868	2010_09_B
RunInfo:	26990	CB_26990.dat	0	0	40445.519531	-1	1	1	0	133.000000	-0.756400	0.040000	0.838262	0.088514	2010_09_B
RunInfo:	26991	CB_26991.dat	0	0	40445.531250	-1	1	1	0	131.000000	-0.756200	0.040000	0.838297	0.089868	2010_09_B
RunInfo:	26992	CB_26992.dat	0	0	40445.542969	-1	1	1	0	133.000000	-0.755800	0.040000	0.838326	0.088514	2010_09_B
RunInfo:	26994	CB_26994.dat	0	0	40445.628906	-1	1	1	0	130.000000	-0.754100	0.039900	0.838570	0.090551	2010_09_B
RunInfo:	26995	CB_26995.dat	0	0	40445.656250	-1	1	1	0	130.000000	-0.753700	0.039900	0.838627	0.090551	2010_09_B
RunInfo:	26996	CB_26996.dat	0	0	40445.679688	-1	1	1	0	130.000000	-0.753200	0.039800	0.838689	0.090551	2010_09_B
RunInfo:	26997	CB_26997.dat	0	0	40445.707031	-1	1	1	0	130.000000	-0.752600	0.039800	0.838775	0.090551	2010_09_B
RunInfo:	26998	CB_26998.dat	0	0	40445.722656	-1	1	1	0	130.000000	-0.752100	0.039800	0.838834	0.090551	2010_09_B
RunInfo:	26999	CB_26999.dat	0	0	40445.750000	-1	1	1	0	131.000000	-0.751700	0.039800	0.838892	0.089868	2010_09_B
RunInfo:	27000	CB_27000.dat	0	0	40445.769531	-1	1	1	0	131.000000	-0.751300	0.039700	0.838951	0.089868	2010_09_B
RunInfo:	27001	CB_27001.dat	0	0	40445.792969	-1	1	1	0	130.000000	-0.750800	0.039700	0.839029	0.090551	2010_09_B
RunInfo:	27002	CB_27002.dat	0	0	40445.816406	-1	1	1	0	131.000000	-0.750200	0.039700	0.839095	0.089868	2010_09_B
RunInfo:	27003	CB_27003.dat	0	0	40445.843750	-1	1	1	0	131.000000	-0.750000	0.039700	0.839154	0.089868	2010_09_B
RunInfo:	27004	CB_27004.dat	0	0	40445.843750	-1	1	1	0	132.000000	-0.749700	0.039700	0.839163	0.089185	2010_09_B
RunInfo:	27005	CB_27005.dat	0	0	40445.871094	-1	1	1	0	131.000000	-0.749200	0.039600	0.839234	0.089868	2010_09_B
RunInfo:	27006	CB_27006.dat	0	0	40445.894531	-1	1	1	0	131.000000	-0.748800	0.039600	0.839292	0.089868	2010_09_B
RunInfo:	27007	CB_27007.dat	0	0	40445.914062	-1	1	1	0	131.000000	-0.748400	0.039600	0.839353	0.089868	2010_09_B
RunInfo:	27008	CB_27008.dat	0	0	40445.933594	-1	1	1	0	131.000000	-0.748000	0.039600	0.839411	0.089868	2010_09_B
RunInfo:	27009	CB_27009.dat	0	0	40445.964844	-1	1	1	0	131.000000	-0.747300	0.039500	0.839493	0.089868	2010_09_B
RunInfo:	27010	CB_27010.dat	0	0	40446.000000	-1	1	1	0	130.000000	-0.746600	0.039500	0.839624	0.090551	2010_09_B
RunInfo:	27011	CB_27011.dat	0	0	40446.023438	-1	1	1	0	129.699997	-0.746200	0.039500	0.839655	0.090762	2010_09_B
RunInfo:	27012	CB_27012.dat	0	0	40446.054688	-1	1	1	0	123.000000	-0.745600	0.039400	0.839741	0.095707	2010_09_B
RunInfo:	27013	CB_27013.dat	0	0	40446.074219	-1	1	1	0	130.000000	-0.745200	0.039400	0.839799	0.090551	2010_09_B
RunInfo:	27014	CB_27014.dat	0	0	40446.089844	-1	1	1	0	131.000000	-0.744800	0.039400	0.839842	0.089868	2010_09_B
RunInfo:	27015	CB_27015.dat	0	0	40446.136719	-1	1	1	0	131.000000	-0.744000	0.039400	0.839971	0.089868	2010_09_B
RunInfo:	27016	CB_27016.dat	0	0	40446.148438	-1	1	1	0	130.000000	-0.743700	0.039300	0.840012	0.090551	2010_09_B
RunInfo:	27017	CB_27017.dat	0	0	40446.171875	-1	1	1	0	132.000000	-0.743200	0.039300	0.840076	0.089185	2010_09_B
RunInfo:	27018	CB_27018.dat	0	0	40446.187500	-1	1	1	0	131.000000	-0.743000	0.039300	0.840117	0.089868	2010_09_B
RunInfo:	27019	CB_27019.dat	0	0	40446.203125	-1	1	1	0	131.000000	-0.742600	0.039300	0.840164	0.089868	2010_09_B
RunInfo:	27020	CB_27020.dat	0	0	40446.222656	-1	1	1	0	132.000000	-0.742200	0.039300	0.840213	0.089185	2010_09_B
RunInfo:	27021	CB_27021.dat	0	0	40446.242188	-1	1	1	0	132.000000	-0.741800	0.039200	0.840270	0.089185	2010_09_B
RunInfo:	27022	CB_27022.dat	0	0	40446.257812	-1	1	1	0	132.000000	-0.741400	0.039200	0.840320	0.089185	2010_09_B
RunInfo:	27023	CB_27023.dat	0	0	40446.285156	-1	1	1	0	132.000000	-0.740900	0.039200	0.840396	0.089185	2010_09_B
RunInfo:	27024	CB_27024.dat	0	0	40446.300781	-1	1	1	0	133.000000	-0.740500	0.039200	0.840439	0.088514	2010_09_B
RunInfo:	27025	CB_27025.dat	0	0	40446.332031	-1	1	1	0	130.000000	-0.740000	0.039100	0.840519	0.090551	2010_09_B
RunInfo:	27026	CB_27026.dat	0	0	40446.351562	-1	1	1	0	130.000000	-0.739600	0.039100	0.840578	0.090551	2010_09_B
RunInfo:	27027	CB_27027.dat	0	0	40446.371094	-1	1	1	0	131.000000	-0.739200	0.039100	0.840636	0.089868	2010_09_B
RunInfo:	27028	CB_27028.dat	0	0	40446.390625	-1	1	1	0	131.000000	-0.738800	0.039100	0.840695	0.089868	2010_09_B
RunInfo:	27029	CB_27029.dat	0	0	40446.406250	-1	1	1	0	131.000000	-0.738400	0.039100	0.840753	0.089868	2010_09_B
RunInfo:	27030	CB_27030.dat	0	0	40446.425781	-1	1	1	0	131.000000	-0.738000	0.039000	0.840800	0.089868	2010_09_B
RunInfo:	27031	CB_27031.dat	0	0	40446.445312	-1	1	1	0	131.000000	-0.737600	0.039000	0.840861	0.089868	2010_09_B
RunInfo:	27032	CB_27032.dat	0	0	40446.464844	-1	1	1	0	131.000000	-0.737200	0.039000	0.840919	0.089868	2010_09_B
RunInfo:	27033	CB_27033.dat	0	0	40446.484375	-1	1	1	0	131.000000	-0.736900	0.039000	0.840976	0.089868	2010_09_B
RunInfo:	27034	CB_27034.dat	0	0	40446.496094	-1	1	1	0	130.000000	-0.736600	0.039000	0.841005	0.090551	2010_09_B
RunInfo:	27035	CB_27035.dat	0	0	40446.515625	-1	1	1	0	129.000000	-0.736200	0.038900	0.841054	0.091257	2010_09_B
RunInfo:	27036	CB_27036.dat	0	0	40446.535156	-1	1	1	0	131.000000	-0.735800	0.038900	0.841112	0.089868	2010_09_B
RunInfo:	27037	CB_27037.dat	0	0	40446.562500	-1	1	1	0	131.000000	-0.735500	0.038900	0.841169	0.089868	2010_09_B
RunInfo:	27038	CB_27038.dat	0	0	40446.578125	-1	1	1	0	130.000000	-0.735000	0.038900	0.841231	0.090551	2010_09_B
RunInfo:	27039	CB_27039.dat	0	0	40446.597656	-1	1	1	0	131.000000	-0.734700	0.038900	0.841270	0.089868	2010_09_B
RunInfo:	27043	CB_27043.dat	0	0	40446.710938	-1	1	1	0	130.000000	-0.732300	0.038700	0.841604	0.090551	2010_09_B
RunInfo:	27044	CB_27044.dat	2	0	40446.730469	-1	1	1	0	-1.000000	-0.732100	0.038700	0.841662	-11.771765	2010_09_B
RunInfo:	27045	CB_27045.dat	0	0	40446.769531	-1	1	1	0	133.000000	-0.731100	0.038700	0.841770	0.088514	2010_09_B
RunInfo:	27046	CB_27046.dat	0	0	40446.789062	-1	1	1	0	133.000000	-0.730800	0.038700	0.841830	0.088514	2010_09_B
RunInfo:	27047	CB_27047.dat	0	0	40446.804688	-1	1	1	0	132.000000	-0.730500	0.038600	0.841858	0.089185	2010_09_B
RunInfo:	27048	CB_27048.dat	0	0	40446.820312	-1	1	1	1	130.000000	-0.730100	0.038600	0.841918	0.090551	2010_09_B
RunInfo:	27049	CB_27049.dat	0	0	40446.847656	-1	1	1	0	129.000000	-0.729700	0.038600	0.841977	0.091257	2010_09_B
RunInfo:	27050	CB_27050.dat	0	0	40446.867188	-1	1	1	0	130.000000	-0.729300	0.038600	0.842035	0.090551	2010_09_B
RunInfo:	27051	CB_27051.dat	2	0	40446.886719	-1	1	1	0	129.000000	-0.729100	0.038600	0.842088	0.091257	2010_09_B
RunInfo:	27052	CB_27052.dat	0	0	40446.894531	-1	1	1	0	129.000000	-0.728800	0.038500	0.842103	0.091257	2010_09_B
RunInfo:	27053	CB_27053.dat	0	0	40446.914062	-1	1	1	0	129.000000	-0.728400	0.038500	0.842166	0.091257	2010_09_B
